id:ID,name,:LABEL
9658,50～59 岁,阶段
9659,70 岁以上,阶段
9660,小于 40岁年龄组,阶段
9661,75 岁以上,阶段
9662,渗出型年龄相关性黄斑变性,疾病
9663,萎缩型AMD,疾病
9664,渗出型AMD,疾病
9665,渗出前期,阶段
9666,渗出期,阶段
9667,萎缩前期,阶段
9668,萎缩期,阶段
9669,非新生血管性,病因类型
9670,年龄相关性黄斑病变,疾病
9671,0期,阶段
9672,5 年内视力≤0.1 的百分比(%),治疗效果
9673,衰老,病因
9674,慢性光损害,病因
9675,营养失调,病因
9676,免疫炎症,病因
9677,40岁以上白人,适用人群
9678,已有CNV患者,适用人群
9679,慢性光照及氧损伤,病因
9680,活性氧中间产物积累,病因
9681,正确健康的生活方式、膳食的调整及早期药物干预,治疗方案
9682,服用适量抗氧化药物及配戴低视力助视器,治疗方案
9683,早期萎缩型 AMD患者,适用人群
9684,已造成严重视力丧失者,适用人群
9685,非渗出型AMD,疾病
9686,黄斑变性,疾病
9687,激光定位治疗,治疗方案
9688,预防性激光治疗,治疗方案
9689,Sr放射贴敷治疗,治疗方案
9690,隐匿性焦点型CNV,病因
9691,隐匿性CNV的滋养血管,病因
9692,微小病变阶段,阶段
9693,已无其他治疗可能阶段,阶段
9694,有高危临床征象的AMD患者,适用人群
9695,微小典型性CNV患者,适用人群
9696,视神经损伤风险者,禁忌症
9697,严重视网膜损伤者,禁忌症
9698,高龄且手术风险高者,禁忌症
9699,视力不可逆丧失,治疗效果
9700,玻璃膜疣减少,治疗效果
9701,视功能提高,治疗效果
9702,与自然病程一致,治疗效果
9703,黄斑下 CNV 膜剥除术,治疗方案
9704,体外或异体 RPE 移植术,治疗方案
9705,黄斑转位术,治疗方案
9706,基于 Macemer 方法的黄斑转位术,治疗方案
9707,基于 de Juan 的局限性黄斑转位术,治疗方案
9708,激光光凝 CNV,治疗方案
9709,激光治疗或 PDT 的联合应用,治疗方案
9710,37％的治疗眼在术后 3 个月视力提高至少 2 行,治疗效果
9711,48％的治疗眼在术后 6 个月视力提高至少 2 行,治疗效果
9712,16％的治疗眼在术后 6 个月视力提高 6 行以上,治疗效果
9713,视网膜脱离（17.4％）,治疗效果
9714,视网膜裂孔（13.4％）,治疗效果
9715,黄斑裂孔（7.8％）,治疗效果
9716,黄斑前膜（4.5％）,治疗效果
9717,眼内出血（9.2％）,治疗效果
9718,黄斑区CNV,疾病
9719,PDT治疗（光敏剂）,治疗方案
9720,PDT治疗（维替泊芬）,治疗方案
9721,PDT治疗（689nm，50J/cm2，83秒）,治疗方案
9722,CNV内皮结合,病因
9723,CNV渗漏,病因
9724,视力迅速下降期,阶段
9725,64岁女性,适用人群
9726,RPE裂裂,禁忌症
9727,急性视力严重下降,禁忌症
9728,热点产生,禁忌症
9729,光过敏,禁忌症
9730,视力下降小于三行（61%）,治疗效果
9731,视力下降小于三行（46%）,治疗效果
9732,视力提高（36%）,治疗效果
9733,视力稳定（49%）,治疗效果
9734,视力下降（15%）,治疗效果
9735,CNV渗漏减少,治疗效果
9736,TTT治疗采用波长810nm、低强度、大光斑、长曝光时间的半导体红外激光经瞳孔照射,治疗方案
9737,IMP静脉注射ICG后，采用810nm激光照射,治疗方案
9738,IMP联合TA,治疗方案
9739,黄斑区出血,病因
9740,治疗后CNV渗漏明显减少,治疗效果
9741,个别患者视力提高,治疗效果
9742,典型性CNV的血管封闭成功率为75％,治疗效果
9743,隐匿性CNV则达到78％,治疗效果
9744,未治愈者占总例数的13％,治疗效果
9745,治疗后有5％复发,治疗效果
9746,视力有明显提高,治疗效果
9747,6只眼视力稳定(66.7％),治疗效果
9748,2只眼视力提高(22.2％),治疗效果
9749,1只眼视力下降(11.1％),治疗效果
9750,9只眼视力稳定(90％),治疗效果
9751,1只眼视力提高(10％),治疗效果
9752,CNV明显消退,治疗效果
9753,右眼视力提高至20/400(0.5),治疗效果
9754,黄斑区CNV较治疗前明显缩小,治疗效果
9755,大面积典型性CNV,疾病
9756,Macugen 0.3mg玻璃体腔内注射,治疗方案
9757,Ranibizumab (Lucentis) 0.2～3mg玻璃体腔内注射,治疗方案
9758,Bevacizumab（Avastin）,治疗方案
9759,TA玻璃体腔注射,治疗方案
9760,Retane经结膜筋膜囊下注射,治疗方案
9761,TA与PDT联合治疗,治疗方案
9762,VEGF异常,病因
9763,炎症免疫机制,病因
9764,渗出型AMD患者,适用人群
9765,隐匿性CNV患者,适用人群
9766,大面积典型性CNV患者,适用人群
9767,轻微典型性CNV患者,适用人群
9768,视力下降延缓,治疗效果
9769,1/4～1/3的患者视力改善,治疗效果
9770,降低重复治疗频率,治疗效果
9771,疗效不及PDT,治疗效果
9772,Macugen 0.3mg,用药剂量
9773,Lucentis 0.2～3mg,用药剂量
9774,乙酸阿奈可他,治疗方案
9775,角鲨胺(squalamine),治疗方案
9776,秋胺咪啶(thalidomide),治疗方案
9777,RGD环肽(Arg-Gly-Asp),治疗方案
9778,N-BiphenylSulfonyl-phenylalaninhydracid(BPHA),治疗方案
9779,octapeptide/A6,治疗方案
9780,VEGF和整合素的表达,病因
9781,ECM的组成和含量,病因
9782,uPA及其受体的高表达,病因
9783,致畸,禁忌症
9784,抑制新生血管生成,治疗效果
9785,抑制激光诱导的CNV发生,治疗效果
9786,呈剂量依赖性,治疗效果
9787,视力丧失的危险性增加,治疗效果
9788,潜在毒性,治疗效果
9789,尚无一种药物可完全有效防治CNV,治疗效果
9790,需要反复注射,治疗效果
9791,继发眼内炎、视网膜脱离、外伤性白内障和眼压升高,治疗效果
9792,药物可能进入全身循环引起不良反应,治疗效果
9793,不能有效逆转已发生的CNV,治疗效果
9794,结膜下或玻璃体腔中注射腺病毒携带的 PEDF 基因,治疗方案
9795,戒烟及控制血压,治疗方案
9796,抗氧化治疗,治疗方案
9797,服用锌和维生素 A、C、E,治疗方案
9798,膳食中添加深绿色蔬菜、胡萝卜素和富含 ω-3 脂肪酸的鱼油,治疗方案
9799,叶黄素（lutein）治疗,治疗方案
9800,氧化损害,病因
9801,代谢性/氧化应激,病因类型
9802,高危中晚期 AMD 患者,适用人群
9803,早期 AMD 患者,适用人群
9804,降低 AMD 发生率,治疗效果
9805,阻止 25％的高危中晚期 AMD 患者病情继续恶化,治疗效果
9806,对减缓早期 AMD 进展作用不显著,治疗效果
9807,每日摄入 lutein/玉米黄素（zeaxanthin）或 ω-3 长链多聚不饱和脂肪酸,用药剂量
9808,脉络膜新生血管相关性疾病,疾病
9809,病理性近视黄斑变性,疾病
9810,810nm红外线治疗,治疗方案
9811,较好的疗效,治疗效果
9812,对视网膜神经感觉层的损伤很小,治疗效果
9813,在视网膜前出血和视网膜下出血量不多的情况下也能发挥疗效,治疗效果
9814,后极部肿瘤,疾病
9815,抑制 DNA、RNA 及蛋白质合成,治疗效果
9816,使 DNA 修复酶变性,治疗效果
9817,促进巨噬细胞游走,治疗效果
9818,诱导细胞凋亡,治疗效果
9819,影响肿瘤细胞的免疫性,治疗效果
9820,促使血管内血栓形成,治疗效果
9821,眼底病变,疾病
9822,视网膜局部温度升高至 41～60℃，作用深度平均可达到 3.9mm,治疗效果
9823,局部温度达到 60℃以上，坏死深度不足 1mm，易损伤视网膜神经感觉层,治疗效果
9824,眼底肿瘤,疾病
9825,未知原因,病因
9826,致密的视网膜下出血,禁忌症
9827,浆液性PED,禁忌症
9828,有视网膜激光光凝史者,禁忌症
9829,晶状体混浊,禁忌症
9830,使用经过特别改造的 810nm 二极管激光系统进行治疗,治疗方案
9831,患者接受治疗时仅有轻微不适,治疗效果
9832,视网膜无颜色变化及光斑形成,治疗效果
9833,患者无不适感觉,治疗效果
9834,视力检查,治疗效果
9835,裂隙灯检查,治疗效果
9836,眼底镜检查,治疗效果
9837,眼底照相,治疗效果
9838,FFA/ICGA,治疗效果
9839,视觉电生理检查,治疗效果
9840,OCT 检查,治疗效果
9841,年龄相关性黄斑变性继发脉络膜新生血管,疾病
9842,CNV的形成,病因
9843,60岁以上人群,适用人群
9844,"TTT 治疗黄斑区 CNV（光斑直径1.20mm,2.00mm 或 3.00mm，激光能量 80～500mW，曝光时间 60 秒）",治疗方案
9845,视力提高 1～2 行（19％）,治疗效果
9846,视力保持稳定（56％）,治疗效果
9847,渗漏减轻（94％）,治疗效果
9848,视力提高 2 行及以上比例 12.4%～30%,治疗效果
9849,视力稳定者约 40%～43%,治疗效果
9850,溢出消退比例约 75%,治疗效果
9851,平均 25% 的病例需要重复治疗,治疗效果
9852,完全隐匿型视力维持稳定 81.6％,治疗效果
9853,轻微典型性者视力维持稳定 64.5％,治疗效果
9854,荧光渗漏减退 58.1％,治疗效果
9855,防止中度到重度视力下降,治疗效果
9856,病灶<3.0mm 者疗效较好,治疗效果
9857,病灶较大者反应较差,治疗效果
9858,治疗眼视力稳定或提高 37.5％,治疗效果
9859,治疗眼渗出明显消退 60％,治疗效果
9860,对侧眼 45.8％进展至盘状瘢痕,治疗效果
9861,平均视力不及治疗眼的一半,治疗效果
9862,减少 CNV 复发,治疗效果
9863,不能防止视网膜脉络膜萎缩和视网膜下纤维化,治疗效果
9864,视力提高 25.5％,治疗效果
9865,视力无变化 68.6％,治疗效果
9866,视力下降 5.9％,治疗效果
9867,黄斑区水肿消退或减轻 23.5％,治疗效果
9868,出血吸收或减轻 5.9％,治疗效果
9869,形成灰白色瘢痕改变 3.9％,治疗效果
9870,伪治疗,治疗方案
9871,隐匿型 CNV,病因
9872,12个月,阶段
9873,18个月,阶段
9874,隐匿型,病因类型
9875,隐匿型 AMD 患者,适用人群
9876,基础视力低于 20/100(0.2) 的患者,适用人群
9877,视力提高 1～3 行,治疗效果
9878,形成灰白色瘢痕,治疗效果
9879,CNV 渗漏完全停止,治疗效果
9880,CNV 渗漏无改变,治疗效果
9881,TTT 对部分隐匿型和典型性 CNV 患者有效,治疗效果
9882,疗效的稳定性略差,治疗效果
9883,TTT 治疗没有明显延缓视力下降,治疗效果
9884,约有 20％的患者视力明显提高,治疗效果
9885,TTT 是一种安全的治疗方法,治疗效果
9886,对于基础视力低于 20/100(0.2) 的患者更适合,治疗效果
9887,800mW 能量，60 秒曝光时间,用药剂量
9888,60mW 能量，60 秒曝光时间,用药剂量
9889,未能改善视力或者缩小病灶,治疗效果
9890,无助于防止视力下降,治疗效果
9891,使隐匿型 CNV 转化为典型性 CNV,治疗效果
9892,病理性近视眼底 CNV,疾病
9893,800mW 能量的 810nm 波长红外激光，曝光 60 秒,治疗方案
9894,低能量 TTT,治疗方案
9895,80～320mW 的激光能量和 3mm 光斑的 TTT 治疗,治疗方案
9896,降低 10％能量后继续治疗,治疗方案
9897,复查后决定是否重复 TTT 治疗,治疗方案
9898,初次治疗不成功,阶段
9899,中心凹外仍有渗出,阶段
9900,无晶状体眼或人工晶状体眼患者,适用人群
9901,视网膜前或视网膜下出血较多时,禁忌症
9902,眼底有扩大的液体隆起,禁忌症
9903,视力稳定达到 83％,治疗效果
9904,视力稳定达到 63％,治疗效果
9905,视力稳定或提高 75.6％,治疗效果
9906,16/55 眼（29％）视力提高 2 行以上,治疗效果
9907,19/55 眼（35％）视力稳定,治疗效果
9908,30/55 眼（54％）视网膜下液消退,治疗效果
9909,33/55 眼（60％）CNV 消退,治疗效果
9910,12/55 眼（22％）CNV 扩大,治疗效果
9911,PDT 之后再使用 TTT 治疗,治疗方案
9912,TTT 治疗后 1 周内联合玻璃体内注射 TA 治疗,治疗方案
9913,TTT 治疗与其他抗新生血管疗法的结合,治疗方案
9914,更为精确可靠,治疗效果
9915,适用范围较窄,治疗效果
9916,价格高昂,治疗效果
9917,常常需要重复治疗,治疗效果
9918,具有显著的价格优势,治疗效果
9919,操作方便,治疗效果
9920,具有较好的效果和安全性,治疗效果
9921,取得协同增强的作用,治疗效果
9922,在最佳矫正视力、CNV 闭合率和中心凹视网膜厚度等指标方面较单独 TTT 治疗可能更有好处,治疗效果
9923,病理性近视伴发的脉络膜新生血管,疾病
9924,28岁女性,适用人群
9925,50岁以下患者,适用人群
9926,矫正视力提高2行以上36%,治疗效果
9927,视力无变化57%,治疗效果
9928,CNV明显消退7眼,治疗效果
9929,视力提高13%,治疗效果
9930,视力稳定80%,治疗效果
9931,CNV缩小或消退3例,治疗效果
9932,无明显改变5例,治疗效果
9933,中心性渗出性视网膜脉络膜炎,疾病
9934,TTT治疗后视力提高或稳定,治疗方案
9935,TTT治疗后对比敏感度提高,治疗方案
9936,TTT治疗后阅读速度改善,治疗方案
9937,TTT治疗后CNV明显消退,治疗方案
9938,渗出,病因
9939,水肿,病因
9940,轻微典型性,阶段
9941,典型性为主,阶段
9942,病程短,阶段
9943,病程长,阶段
9944,年龄大于35岁患者,适用人群
9945,病程短于1个月患者,适用人群
9946,病程长于1个月患者,适用人群
9947,视力提高或稳定,治疗效果
9948,阅读速度改善,治疗效果
9949,渗漏减少或消失,治疗效果
9950,黄斑梗塞,疾病
9951,AMD（年龄相关性黄斑变性）,疾病
9952,脉络膜血流缺失,病因
9953,热损伤,病因
9954,脉络膜循环异常者,禁忌症
9955,视网膜发白,治疗效果
9956,黄斑灼伤,治疗效果
9957,视网膜色素上皮损害,疾病
9958,热效应使脉络膜血管收缩,病因
9959,视网膜神经感觉层损害,疾病
9960,重复脉冲激光照射,治疗方案
9961,较低能量的预照射使视网膜温度轻度升高,治疗方案
9962,使用神经保护剂提高热耐受,治疗方案
9963,增强 CNV 脾组织对温热的易感性,治疗方案
9964,TTT 治疗之前进行 PDT 治疗造成局部缺氧,治疗方案
9965,效果十分有限,治疗效果
9966,局限性虹膜萎缩,治疗效果
9967,虹膜后黏连,治疗效果
9968,晶状体前囊下混浊,治疗效果
9969,低视力,疾病
9970,先天性眼部结构缺损及眼球震颤,病因
9971,先天性白内障,病因
9972,黄斑部营养不良,病因
9973,原发性视网膜色素变性,病因
9974,品状体后纤维增生,病因
9975,视神经萎缩,病因
9976,近视性视网膜脉络膜病变,病因
9977,年龄相关性白内障,病因
9978,29岁以下人群,适用人群
9979,30～59岁人群,适用人群
9980,先天性眼组织异常或缺损,病因
9981,视白化症,病因
9982,年龄相关性白内障术后无晶状体,病因
9983,后天性,病因类型
9984,60岁以上的老年人,适用人群
9985,先天性及遗传性眼病,疾病
9986,屈光矫正,治疗方案
9987,配戴助视器,治疗方案
9988,视觉康复仪,治疗方案
9989,视觉康复训练,治疗方案
9990,眼病筛查,治疗方案
9991,诊断,治疗方案
9992,标准屈光矫正,治疗方案
9993,视力损害,病因类型
9994,老人,适用人群
9995,恢复或提高视力,治疗效果
9996,功能性视力改善,治疗效果
9997,黄斑区脉络膜新生血管（CNV）,疾病
9998,视觉康复,治疗方案
9999,验光配眼镜,治疗方案
10000,配用助视器,治疗方案
10001,旁中心注视训练,治疗方案
10002,定向和活动训练,治疗方案
10003,心理咨询,治疗方案
10004,视功能损害,病因类型
10005,低视力患者,适用人群
10006,改善视功能,治疗效果
10007,提高学习和生活能力,治疗效果
10008,植入性微型助视器,治疗方案
10009,近用伽利略双目望远镜,治疗方案
10010,Visolett放大镜,治疗方案
10011,Fresnel放大镜,治疗方案
10012,手持放大镜,治疗方案
10013,立式放大镜,治疗方案
10014,缩眼期,阶段
10015,年龄超过60岁、单眼视力低于20/200(0.1)、双眼视力相近、无其他眼病(除白内障外)的患者,适用人群
10016,基因疗法,治疗方案
10017,助视器及各种助视方法,治疗方案
10018,训练患者进行旁中心注视,治疗方案
10019,基因改变,病因
10020,提高患者的生活质量,治疗效果
10021,提高患者的工作能力,治疗效果
10022,息肉样脉络膜血管病变,疾病
10023,视力预后相对较好,治疗效果
10024,对PDT治疗反应较好,治疗效果
10025,PCV,疾病
10026,内生点光栓治疗,治疗方案
10027,脉络膜血管层,发病部位
10028,脉络膜的最内层,发病部位
10029,50～65 岁人群,适用人群
10030,单眼,发病部位
10031,美国人,适用人群
10032,日本人,适用人群
10033,中国人,适用人群
10034,息肉样病变,疾病
10035,外层脉络膜,发病部位
10036,中层脉络膜,发病部位
10037,视盘周围区域,发病部位
10038,眶侧血管弓下,发病部位
10039,血管弓区,发病部位
10040,视盘旁区,发病部位
10041,多部位,发病部位
10042,后极部脉络膜,发病部位
10043,脉络膜最内层,发病部位
10044,息肉样脉络膜血管病变（PCV）,疾病
10045,视力在随访和评估治疗效果时仍可以作为主要指标之一,治疗效果
10046,脉络膜转移瘤,疾病
10047,多灶性缺络膜炎,疾病
10048,后极部巩膜炎,疾病
10049,CSC,疾病
10050,息状脉络膜血管病变（PCV）,疾病
10051,长期不愈,阶段
10052,PED,发病部位
10053,保守治疗,治疗方案
10054,选择性地光凝息肉样的渗漏组织结构和凝固血管网的滋养血管,治疗方案
10055,直接激光治疗,治疗方案
10056,黄斑中心外,发病部位
10057,有症状的 PCV 患者,适用人群
10058,不适于黄斑中心凹下病变,禁忌症
10059,53.3％患者视力提高了 2 行以上,治疗效果
10060,40％的患者随访时间仅有 7 个月或不足 7 个月，其中有 60％的患者需要再次的激光治疗,治疗效果
10061,息肉状病灶复发,治疗效果
10062,继发性 CNV,治疗效果
10063,息肉继续存在或治疗不完全,治疗效果
10064,可以使 PCV 中浆液性/血液性的病变消失,治疗效果
10065,治疗效果不佳,治疗效果
10066,左眼视力仅为 2/200(0.01),治疗效果
10067,黄斑区为大片瘢痕组织,治疗效果
10068,息肉状脉络膜血管病变（PCV）,疾病
10069,IMP 疗法（2ml 高浓度 ICG 静脉注射 + 810nm 激光照射）,治疗方案
10070,滋养血管治疗（高强度小光斑多次治疗）,治疗方案
10071,异常高摄取 ICG 的组织（PCV 的新生血管壁）,病因
10072,以往曾行视网膜光凝的患者,禁忌症
10073,屈光介质混浊影响激光到达黄斑和周边视网膜的患者,禁忌症
10074,视力提高了 3 行以上（50% 患者）,治疗效果
10075,局部组织温度升高过快和过高（不良反应）,治疗效果
10076,热能传递（I 型光氧化）,治疗效果
10077,三态氧传递（II 型光氧化）,治疗效果
10078,黄斑中心凹下PCV,疾病
10079,浆液性黄斑病变,疾病
10080,维普泊芬PDT治疗,治疗方案
10081,玻璃体切除联合PDT治疗,治疗方案
10082,亚洲患者,适用人群
10083,平均年龄70.5岁的患者,适用人群
10084,视力提高57.1%,治疗效果
10085,无变化23.8%,治疗效果
10086,视力下降19%,治疗效果
10087,视网膜和脉络膜渗漏消失66.6%,治疗效果
10088,复发4.8%,治疗效果
10089,2年后视力提高83.3%,治疗效果
10090,2年后渗漏消失83.3%,治疗效果
10091,2年后复发66.7%,治疗效果
10092,未发生严重并发症,治疗效果
10093,视力稳定或改善95%,治疗效果
10094,视力中度增高45%,治疗效果
10095,视力中度下降5%,治疗效果
10096,FFA渗漏消失91%,治疗效果
10097,ICGA息肉病变消退95%,治疗效果
10098,1只眼视网膜下出血,治疗效果
10099,视力平均提高2.38行,治疗效果
10100,视力变化与年龄负相关,治疗效果
10101,视力变化与初始视力正相关,治疗效果
10102,病灶控制,治疗效果
10103,视力提高明显,治疗效果
10104,荧光素渗漏消失,治疗效果
10105,玻璃体手术清除黄斑下出血,治疗方案
10106,术中视网膜下注射 t-PA,治疗方案
10107,100％膨胀气体眼内填充,治疗方案
10108,术后 4 周黄斑中心凹外的激光光凝治疗,治疗方案
10109,7 只眼视网膜复位，视力提高或稳定,治疗效果
10110,复发率高,治疗效果
10111,手术可能引起严重并发症,治疗效果
10112,Bruch膜的弹力纤维层变性皱裂,病因
10113,全身性弹力纤维组织广泛变性,病因类型
10114,血管样条纹伴脉络膜新生血管,疾病
10115,第一期,阶段
10116,第二期,阶段
10117,第三期,阶段
10118,弹力纤维性假黄瘤,疾病
10119,锌依赖性半胱氨酸蛋白酶产生减少,病因
10120,下唇内面,发病部位
10121,舌面,发病部位
10122,软腭,发病部位
10123,鼻,发病部位
10124,喉,发病部位
10125,阴茎,发病部位
10126,阴道黏膜,发病部位
10127,畸形性骨炎,疾病
10128,骨代谢异常,病因
10129,溶骨或“热”阶段,阶段
10130,溶骨和成骨混和阶段,阶段
10131,成骨硬化阶段,阶段
10132,髂骨,发病部位
10133,股骨上段,发病部位
10134,脊柱,发病部位
10135,胫骨,发病部位
10136,颅骨,发病部位
10137,40岁以上人群,适用人群
10138,动脉粥样硬化性心脏病,疾病
10139,间歇性跛行,疾病
10140,动脉硬化性,病因类型
10141,镰刀状细胞性贫血,疾病
10142,血红蛋白基因中一个核苷酸突变导致β链第6位谷氨酸被缬氨酸取代,病因
10143,色素性静脉旁视网膜脉络膜萎缩,疾病
10144,卵黄样黄斑变性,疾病
10145,IMP,治疗方案
10146,尚未有 CNV 继发,阶段
10147,眼底出现 CNV,阶段
10148,血管样条纹并发的脉络膜新生血管（CNV）,疾病
10149,视力平均提高 1.37 行,治疗效果
10150,CNV 面积扩大 77.78%,治疗效果
10151,视力稳定或提高 33.33%,治疗效果
10152,减缓视力下降,治疗效果
10153,CNV 复发或扩大,治疗效果
10154,CNV 闭塞、萎缩,治疗效果
10155,RPE 损害加重,治疗效果
10156,炎性反应加剧,治疗效果
10157,血管生长因子表达增加,治疗效果
10158,血管样条纹继发的CNV,疾病
10159,ICG注射,治疗方案
10160,病变部位,发病部位
10161,CNV荧光素渗漏明显减轻,治疗效果
10162,最佳矫正视力平均提高3.2行,治疗效果
10163,最佳矫正视力平均提高6.1行,治疗效果
10164,3只眼的CNV无荧光素渗漏,治疗效果
10165,2只患眼仅有轻微渗漏,治疗效果
10166,利用6mV质子束进行放射治疗，治疗部位的扫描层数为10层，能量20Gy，治疗期2周,治疗方案
10167,结膜睑瞼水肿,禁忌症
10168,短暂性角结膜炎,禁忌症
10169,患眼视力提高,治疗效果
10170,FFA显示CNV明显缩小,治疗效果
10171,放射治疗后12个月,治疗效果
10172,CNV所在部位,发病部位
10173,CNV面积减小,治疗效果
10174,CNV面积扩大并累及中心凹,治疗效果
10175,手术摘除CNV膜,治疗方案
10176,黄斑转位,治疗方案
10177,巩膜折叠联合氦红激光治疗,治疗方案
10178,49岁患者,适用人群
10179,39岁患者,适用人群
10180,术眼视力维持在20/64(0.3)，视物变形消失，无CNV复发,治疗效果
10181,术后2周术眼视力提高至20/80(0.25)，6月后保持在20/40(0.5),治疗效果
10182,血管样纹,疾病
10183,假性黄瘤,疾病
10184,光动力疗法（维替泊芬）,治疗方案
10185,选择性新生血管闭合术,治疗方案
10186,一年疗效观察,治疗效果
10187,术后观察效果,治疗效果
10188,黄斑部视网膜下疾病,疾病
10189,微创创伤手术,治疗方案
10190,单纯 CNV 脱除术,治疗方案
10191,脉络膜新生血管膜相关病变,疾病
10192,脉络膜新生血管膜取出术,治疗方案
10193,小切口视网膜切开术,治疗方案
10194,黄斑下脉络膜新生血管膜（CNV膜）,病因
10195,血管异常性,病因类型
10196,术后可发生黄斑萎缩和瘢痕化以及发生视网膜脱离、PVR 和白内障等严重并发症,治疗效果
10197,预后差,治疗效果
10198,获得较好疗效,治疗效果
10199,脉络膜新生血管膜（CNV）,疾病
10200,激光光凝封闭,治疗方案
10201,重组 t-PA 注射,治疗方案
10202,黄斑下出血,病因
10203,机化组织,病因
10204,术中,阶段
10205,气泡剩下不到 20％时恢复正常体位,治疗效果
10206,控制出血,治疗效果
10207,顶压后极部视网膜使之平伏,治疗效果
10208,10～12.5pg 重组 t-PA,用药剂量
10209,病理性近视CNV,疾病
10210,CNV膜取出术,治疗方案
10211,黄斑下手术治疗CNV相关疾病,禁忌症
10212,术后视力稳定或提高的比例占大多数,治疗效果
10213,OHS的疗效要优于AMD,治疗效果
10214,单纯行CNV膜取出对于治疗黄斑下CNV的疗效并不确切,治疗效果
10215,并发症的发生率高,治疗效果
10216,黄斑部瘢痕形成,治疗效果
10217,RPE缺损,治疗效果
10218,脉络膜毛细血管减少或缺损,治疗效果
10219,光感受器细胞凋亡,治疗效果
10220,术后部分患者视野出现中心暗点或旁中心暗点,治疗效果
10221,Ⅱ型 CNV,疾病
10222,Ⅰ型 CNV,疾病
10223,CNV取出术,治疗方案
10224,手术灌洗并行CNV取出,治疗方案
10225,RPE细胞及脉络膜血管组织存在,病因
10226,视网膜下CNV,病因
10227,RPE下CNV,病因
10228,RPE下,发病部位
10229,Ⅰ型CNV,禁忌症
10230,视力可保持稳定或提高,治疗效果
10231,视力预后不佳,治疗效果
10232,术后视力恢复明显比Ⅰ型好,治疗效果
10233,可显著改善黄斑部的病情,治疗效果
10234,CNV 取出术,治疗方案
10235,视网膜脱离发生率为 9％～22％,治疗效果
10236,40％的人在接受了手术后 2 年发展成为白内障,治疗效果
10237,术后出血量一般很少，可自行吸收,治疗效果
10238,RPE 缺失区导致术后视力不佳,治疗效果
10239,CNV 在 OHS 患者中的复发率明显高于 AMD 患者,治疗效果
10240,中心暗点扩大发生率约为 36％,治疗效果
10241,色素上皮移植术,治疗方案
10242,RPE细胞移植,治疗方案
10243,RPE细胞层创伤性缺损,病因
10244,退行性病变,病因类型
10245,动物实验阶段,适用人群
10246,延缓光感受器细胞凋亡,治疗效果
10247,异体RPE细胞移植术,治疗方案
10248,CNV原取出联合异体RPE移植术,治疗方案
10249,术后第1个月有4例尚存在视功能,治疗效果
10250,第3个月时仅有2人存在视功能,治疗效果
10251,异体RPE移植在短期内可保存黄斑区功能,治疗效果
10252,远期视力预后差,治疗效果
10253,多数出现黄斑区水肿、渗漏,治疗效果
10254,异体RPE细胞移植,治疗方案
10255,自体移植材料,治疗方案
10256,全身辅助应用免疫抑制剂,治疗方案
10257,慢性排斥反应,病因
10258,视网膜下间隙,发病部位
10259,黄斑区水肿、渗漏,治疗效果
10260,排斥反应可能性较大,治疗效果
10261,移植后排斥较少,治疗效果
10262,RPE的黏附率、增生率、分裂指数均下降,治疗效果
10263,光感受器细胞的凋亡率上升,治疗效果
10264,自体视网膜色素上皮移植术,治疗方案
10265,单纯 CNV 膜取出术,治疗方案
10266,黄斑病变早期,阶段
10267,视力提高≥2行（53.8%）,治疗效果
10268,视力稳定（30.8%）,治疗效果
10269,术后感染率增加,治疗效果
10270,RPE存活时间≥6个月,治疗效果
10271,岛状增生,治疗效果
10272,清除代谢产物能力有限,治疗效果
10273,视功能改善有限,治疗效果
10274,自体虹膜色素上皮移植术,治疗方案
10275,向视网膜下腔内注射 IPE 悬液,治疗方案
10276,可延缓光感受器的凋亡,治疗效果
10277,自体 IPE 移植于视网膜下,治疗方案
10278,视力无明显改善,治疗效果
10279,恢复中心注视,治疗效果
10280,术后6个月视力稳定或提高,治疗效果
10281,IPE移植联合CNV膜取出术,治疗方案
10282,CNV根除术,治疗方案
10283,视力保持率70%,治疗效果
10284,CNV复发率下降,治疗效果
10285,术后视力提高较少,治疗效果
10286,RPE病变,病因
10287,视网膜广泛切开性黄斑转位术,治疗方案
10288,局限性黄斑转位术,治疗方案
10289,360°视网膜切开黄斑转位术,治疗方案
10290,180°视网膜切开黄斑转位术,治疗方案
10291,术后PVR和视网膜脱离的发生率为8％～42％,治疗效果
10292,有效地减少了术后视网膜脱离发生的几率,治疗效果
10293,巩膜缩短黄斑转位术（内折叠型和外折叠型）,治疗方案
10294,非切开非缩短黄斑转位术,治疗方案
10295,进行性AMD,疾病
10296,卵黄样黄斑营养不良,疾病
10297,进行性,阶段
10298,40％～80％的患者视力可提高,治疗效果
10299,RPE区域,发病部位
10300,光感受器重新定位于较大范围正常的 RPE 区域,治疗效果
10301,遗传性黄斑变性,疾病
10302,CNV脉取出术联合黄斑转位术,治疗方案
10303,CNV脉取出后行黄斑转位术,治疗方案
10304,CNV脉组织与神经感觉层的黏连,病因
10305,视力在20/200(0.1)～20/50(0.4)之间者,适用人群
10306,视力下降时间小于6个月者,适用人群
10307,视网膜损害较轻者,适用人群
10308,减小医源性RPE缺损对视功能的影响,治疗效果
10309,360°或 180°视网膜切开黄斑转位术,治疗方案
10310,旋转性斜视,疾病
10311,黄斑转位术后并发症,疾病
10312,黄斑转位与眼前肌联合手术,治疗方案
